11672
45   ( 2.22016, -1.22686)  ( 2.22253, -1.23792) 
45   ( 2.25281, -1.23296)  ( 2.24193, -1.23107) 
44   ( 2.26367, -1.2344)  ( 2.25281, -1.23296) 
45   ( 2.24193, -1.23107)  ( 2.24277, -1.23503) 
44   ( 2.27452, -1.23585)  ( 2.26367, -1.2344) 
45   ( 2.28534, -1.23684)  ( 2.27452, -1.23585) 
44   ( 2.26367, -1.2344)  ( 2.26346, -1.23508) 
45   ( 2.29616, -1.23784)  ( 2.28534, -1.23684) 
45   ( 2.30694, -1.23838)  ( 2.29616, -1.23784) 
45   ( 2.28534, -1.23684)  ( 2.28447, -1.24621) 
45   ( 2.31772, -1.23892)  ( 2.30694, -1.23838) 
43   ( 2.32846, -1.239)  ( 2.31772, -1.23892) 
42   ( 2.3392, -1.23907)  ( 2.32846, -1.239) 
43   ( 2.3499, -1.23868)  ( 2.3392, -1.23907) 
43   ( 2.32846, -1.239)  ( 2.32839, -1.24907) 
44   ( 2.36059, -1.23829)  ( 2.3499, -1.23868) 
45   ( 2.37125, -1.23741)  ( 2.36059, -1.23829) 
43   ( 2.3499, -1.23868)  ( 2.35207, -1.2414) 
45   ( 2.38191, -1.23654)  ( 2.37125, -1.23741) 
45   ( 2.39251, -1.23498)  ( 2.38191, -1.23654) 
45   ( 2.37125, -1.23741)  ( 2.36758, -1.24275) 
44   ( 2.4031, -1.23343)  ( 2.39251, -1.23498) 
43   ( 2.41364, -1.2309)  ( 2.4031, -1.23343) 
45   ( 2.39251, -1.23498)  ( 2.39545, -1.24117) 
44   ( 2.42418, -1.22836)  ( 2.41364, -1.2309) 
45   ( 2.43465, -1.22487)  ( 2.42418, -1.22836) 
44   ( 2.41364, -1.2309)  ( 2.41446, -1.23613) 
45   ( 2.44512, -1.22137)  ( 2.43465, -1.22487) 
45   ( 2.45547, -1.21701)  ( 2.44512, -1.22137) 
45   ( 2.46583, -1.21265)  ( 2.45547, -1.21701) 
45   ( 2.47603, -1.20753)  ( 2.46583, -1.21265) 
45   ( 2.45547, -1.21701)  ( 2.45842, -1.22401) 
45   ( 2.48624, -1.20241)  ( 2.47603, -1.20753) 
44   ( 2.4963, -1.19663)  ( 2.48624, -1.20241) 
44   ( 2.50635, -1.19085)  ( 2.4963, -1.19663) 
45   ( 2.51624, -1.18451)  ( 2.50635, -1.19085) 
45   ( 2.52613, -1.17816)  ( 2.51624, -1.18451) 
45   ( 2.53589, -1.17136)  ( 2.52613, -1.17816) 
43   ( 2.51624, -1.18451)  ( 2.52042, -1.191) 
45   ( 2.54564, -1.16455)  ( 2.53589, -1.17136) 
45   ( 2.55527, -1.15735)  ( 2.54564, -1.16455) 
44   ( 2.53589, -1.17136)  ( 2.5388, -1.17286) 
44   ( 2.5649, -1.15015)  ( 2.55527, -1.15735) 
44   ( 2.57441, -1.14259)  ( 2.5649, -1.15015) 
45   ( 2.58393, -1.13502)  ( 2.57441, -1.14259) 
44   ( 2.59332, -1.1271)  ( 2.58393, -1.13502) 
45   ( 2.57441, -1.14259)  ( 2.58446, -1.14872) 
44   ( 2.60272, -1.11917)  ( 2.59332, -1.1271) 
43   ( 2.612, -1.11089)  ( 2.60272, -1.11917) 
44   ( 2.59332, -1.1271)  ( 2.60205, -1.12883) 
43   ( 2.62127, -1.10261)  ( 2.612, -1.11089) 
45   ( 2.63043, -1.09399)  ( 2.62127, -1.10261) 
43   ( 2.612, -1.11089)  ( 2.61391, -1.11239) 
45   ( 2.63958, -1.08536)  ( 2.63043, -1.09399) 
45   ( 2.64627, -1.07872)  ( 2.63958, -1.08536) 
45   ( 2.63043, -1.09399)  ( 2.63214, -1.09698) 
45   ( 2.65295, -1.07208)  ( 2.64627, -1.07872) 
44   ( 2.6538, -1.05423)  ( 2.65295, -1.07208) 
45   ( 2.64627, -1.07872)  ( 2.65388, -1.08289) 
44   ( 2.65466, -1.03639)  ( 2.6538, -1.05423) 
45   ( 2.65594, -1.01339)  ( 2.65466, -1.03639) 
44   ( 2.6538, -1.05423)  ( 2.66111, -1.05458) 
44   ( 2.65722, -0.9904)  ( 2.65594, -1.01339) 
45   ( 2.65855, -0.969853)  ( 2.65722, -0.9904) 
47   ( 2.65988, -0.949306)  ( 2.65855, -0.969853) 
46   ( 2.66123, -0.93106)  ( 2.65988, -0.949306) 
46   ( 2.66259, -0.912813)  ( 2.66123, -0.93106) 
47   ( 2.66396, -0.896722)  ( 2.66259, -0.912813) 
46   ( 2.66123, -0.93106)  ( 2.66653, -0.931398) 
46   ( 2.66532, -0.88063)  ( 2.66396, -0.896722) 
46   ( 2.66668, -0.866548)  ( 2.66532, -0.88063) 
47   ( 2.66804, -0.852465)  ( 2.66668, -0.866548) 
47   ( 2.66938, -0.840246)  ( 2.66804, -0.852465) 
47   ( 2.66668, -0.866548)  ( 2.67221, -0.866153) 
47   ( 2.67072, -0.828027)  ( 2.66938, -0.840246) 
47   ( 2.67202, -0.817526)  ( 2.67072, -0.828027) 
47   ( 2.66938, -0.840246)  ( 2.67634, -0.842884) 
47   ( 2.67332, -0.807024)  ( 2.67202, -0.817526) 
47   ( 2.67456, -0.798095)  ( 2.67332, -0.807024) 
46   ( 2.67202, -0.817526)  ( 2.6834, -0.820645) 
46   ( 2.6758, -0.789165)  ( 2.67456, -0.798095) 
46   ( 2.67697, -0.781661)  ( 2.6758, -0.789165) 
47   ( 2.67814, -0.774157)  ( 2.67697, -0.781661) 
47   ( 2.67922, -0.767934)  ( 2.67814, -0.774157) 
45   ( 2.67697, -0.781661)  ( 2.684, -0.778833) 
46   ( 2.68031, -0.76171)  ( 2.67922, -0.767934) 
46   ( 2.68128, -0.756621)  ( 2.68031, -0.76171) 
45   ( 2.67922, -0.767934)  ( 2.68459, -0.7715) 
47   ( 2.68226, -0.751532)  ( 2.68128, -0.756621) 
47   ( 2.68311, -0.747431)  ( 2.68226, -0.751532) 
47   ( 2.68128, -0.756621)  ( 2.68908, -0.754517) 
47   ( 2.68396, -0.743331)  ( 2.68311, -0.747431) 
47   ( 2.68468, -0.740073)  ( 2.68396, -0.743331) 
47   ( 2.68311, -0.747431)  ( 2.68961, -0.749766) 
47   ( 2.68539, -0.736816)  ( 2.68468, -0.740073) 
47   ( 2.68595, -0.734255)  ( 2.68539, -0.736816) 
47   ( 2.68468, -0.740073)  ( 2.69152, -0.743015) 
47   ( 2.68651, -0.731694)  ( 2.68595, -0.734255) 
46   ( 2.6869, -0.729685)  ( 2.68651, -0.731694) 
47   ( 2.68595, -0.734255)  ( 2.69207, -0.740503) 
46   ( 2.68728, -0.727676)  ( 2.6869, -0.729685) 
47   ( 2.68746, -0.726081)  ( 2.68728, -0.727676) 
46   ( 2.6869, -0.729685)  ( 2.68965, -0.726864) 
47   ( 2.68765, -0.724485)  ( 2.68746, -0.726081) 
46   ( 2.6874, -0.723276)  ( 2.68765, -0.724485) 
47   ( 2.68746, -0.726081)  ( 2.69001, -0.724597) 
46   ( 2.68715, -0.722066)  ( 2.6874, -0.723276) 
45   ( 2.6861, -0.72129)  ( 2.68715, -0.722066) 
46   ( 2.6874, -0.723276)  ( 2.68996, -0.723102) 
45   ( 2.68506, -0.720514)  ( 2.6861, -0.72129) 
46   ( 2.68285, -0.72022)  ( 2.68506, -0.720514) 
45   ( 2.6861, -0.72129)  ( 2.68891, -0.721323) 
46   ( 2.68064, -0.719926)  ( 2.68285, -0.72022) 
47   ( 2.67691, -0.720163)  ( 2.68064, -0.719926) 
46   ( 2.68285, -0.72022)  ( 2.67946, -0.707501) 
45   ( 2.67318, -0.7204)  ( 2.67691, -0.720163) 
45   ( 2.66755, -0.721217)  ( 2.67318, -0.7204) 
47   ( 2.67691, -0.720163)  ( 2.67509, -0.707558) 
47   ( 2.66193, -0.722034)  ( 2.66755, -0.721217) 
46   ( 2.65404, -0.72348)  ( 2.66193, -0.722034) 
46   ( 2.64616, -0.724927)  ( 2.65404, -0.72348) 
46   ( 2.63574, -0.72683)  ( 2.64616, -0.724927) 
46   ( 2.65404, -0.72348)  ( 2.65449, -0.722777) 
46   ( 2.62531, -0.728733)  ( 2.63574, -0.72683) 
47   ( 2.61252, -0.729833)  ( 2.62531, -0.728733) 
47   ( 2.59972, -0.730932)  ( 2.61252, -0.729833) 
47   ( 2.58489, -0.729682)  ( 2.59972, -0.730932) 
47   ( 2.61252, -0.729833)  ( 2.61165, -0.719708) 
47   ( 2.57006, -0.728432)  ( 2.58489, -0.729682) 
47   ( 2.55871, -0.725531)  ( 2.57006, -0.728432) 
47   ( 2.58489, -0.729682)  ( 2.58521, -0.725823) 
47   ( 2.53982, -0.721577)  ( 2.54359, -0.722103) 
46   ( 2.5279, -0.718254)  ( 2.53982, -0.721577) 
46   ( 2.51598, -0.714931)  ( 2.5279, -0.718254) 
47   ( 2.50933, -0.713562)  ( 2.51598, -0.714931) 
44   ( 2.5279, -0.718254)  ( 2.529, -0.714272) 
47   ( 2.50269, -0.712193)  ( 2.50933, -0.713562) 
46   ( 2.4995, -0.713174)  ( 2.50269, -0.712193) 
47   ( 2.50933, -0.713562)  ( 2.51119, -0.708675) 
45   ( 2.4963, -0.714155)  ( 2.4995, -0.713174) 
46   ( 2.49409, -0.717649)  ( 2.4963, -0.714155) 
46   ( 2.4995, -0.713174)  ( 2.49573, -0.700903) 
47   ( 2.49189, -0.721143)  ( 2.49409, -0.717649) 
47   ( 2.48873, -0.727263)  ( 2.49189, -0.721143) 
47   ( 2.49409, -0.717649)  ( 2.49161, -0.704766) 
47   ( 2.48557, -0.733382)  ( 2.48873, -0.727263) 
46   ( 2.48244, -0.74194)  ( 2.48557, -0.733382) 
47   ( 2.48873, -0.727263)  ( 2.46898, -0.728913) 
46   ( 2.47931, -0.750499)  ( 2.48244, -0.74194) 
47   ( 2.47822, -0.761207)  ( 2.47931, -0.750499) 
44   ( 2.48244, -0.74194)  ( 2.46591, -0.7359) 
47   ( 2.47712, -0.771915)  ( 2.47822, -0.761207) 
46   ( 2.47989, -0.78446)  ( 2.47712, -0.771915) 
47   ( 2.47822, -0.761207)  ( 2.46548, -0.768299) 
46   ( 2.48266, -0.797005)  ( 2.47989, -0.78446) 
47   ( 2.48851, -0.810735)  ( 2.48266, -0.797005) 
46   ( 2.47989, -0.78446)  ( 2.46649, -0.782343) 
47   ( 2.49436, -0.824464)  ( 2.48851, -0.810735) 
47   ( 2.50049, -0.838458)  ( 2.49436, -0.824464) 
47   ( 2.48851, -0.810735)  ( 2.47601, -0.816066) 
47   ( 2.50661, -0.852451)  ( 2.50049, -0.838458) 
47   ( 2.51014, -0.865782)  ( 2.50661, -0.852451) 
47   ( 2.50049, -0.838458)  ( 2.48338, -0.849176) 
47   ( 2.51367, -0.879114)  ( 2.51014, -0.865782) 
47   ( 2.51297, -0.890954)  ( 2.51367, -0.879114) 
47   ( 2.51014, -0.865782)  ( 2.48659, -0.865139) 
47   ( 2.51226, -0.902794)  ( 2.51297, -0.890954) 
47   ( 2.50804, -0.912502)  ( 2.51226, -0.902794) 
47   ( 2.51297, -0.890954)  ( 2.49015, -0.889599) 
46   ( 2.50381, -0.92221)  ( 2.50804, -0.912502) 
46   ( 2.49704, -0.929167)  ( 2.50381, -0.92221) 
47   ( 2.50804, -0.912502)  ( 2.48844, -0.903955) 
47   ( 2.49027, -0.936125)  ( 2.49704, -0.929167) 
47   ( 2.48194, -0.939713)  ( 2.49027, -0.936125) 
47   ( 2.49704, -0.929167)  ( 2.48172, -0.914258) 
47   ( 2.47361, -0.943301)  ( 2.48194, -0.939713) 
46   ( 2.4647, -0.943011)  ( 2.47361, -0.943301) 
47   ( 2.48194, -0.939713)  ( 2.47328, -0.919614) 
46   ( 2.45579, -0.942722)  ( 2.4647, -0.943011) 
47   ( 2.44732, -0.938743)  ( 2.45579, -0.942722) 
46   ( 2.4647, -0.943011)  ( 2.46542, -0.920988) 
47   ( 2.43885, -0.934764)  ( 2.44732, -0.938743) 
47   ( 2.43184, -0.927551)  ( 2.43885, -0.934764) 
47   ( 2.44732, -0.938743)  ( 2.45655, -0.919085) 
47   ( 2.42482, -0.920339)  ( 2.43184, -0.927551) 
47   ( 2.42029, -0.910347)  ( 2.42482, -0.920339) 
47   ( 2.43184, -0.927551)  ( 2.44731, -0.912506) 
47   ( 2.41575, -0.900356)  ( 2.42029, -0.910347) 
47   ( 2.41465, -0.888062)  ( 2.41575, -0.900356) 
47   ( 2.42029, -0.910347)  ( 2.44052, -0.897808) 
47   ( 2.41354, -0.875768)  ( 2.41465, -0.888062) 
47   ( 2.41538, -0.862034)  ( 2.41354, -0.875768) 
47   ( 2.41465, -0.888062)  ( 2.43983, -0.889724) 
45   ( 2.41723, -0.8483)  ( 2.41538, -0.862034) 
45   ( 2.42028, -0.834331)  ( 2.41723, -0.8483) 
46   ( 2.41538, -0.862034)  ( 2.4365, -0.864875) 
47   ( 2.42333, -0.820363)  ( 2.42028, -0.834331) 
46   ( 2.4258, -0.807379)  ( 2.42333, -0.820363) 
47   ( 2.42028, -0.834331)  ( 2.43654, -0.832585) 
46   ( 2.42827, -0.794395)  ( 2.4258, -0.807379) 
47   ( 2.42862, -0.783486)  ( 2.42827, -0.794395) 
46   ( 2.4258, -0.807379)  ( 2.43866, -0.809892) 
47   ( 2.42896, -0.772577)  ( 2.42862, -0.783486) 
47   ( 2.42708, -0.764061)  ( 2.42896, -0.772577) 
47   ( 2.42862, -0.783486)  ( 2.43819, -0.782581) 
46   ( 2.4252, -0.755546)  ( 2.42708, -0.764061) 
46   ( 2.42154, -0.749456)  ( 2.4252, -0.755546) 
46   ( 2.42708, -0.764061)  ( 2.4381, -0.767424) 
47   ( 2.41789, -0.743366)  ( 2.42154, -0.749456) 
47   ( 2.41291, -0.739732)  ( 2.41789, -0.743366) 
47   ( 2.42154, -0.749456)  ( 2.43264, -0.742798) 
47   ( 2.40793, -0.736098)  ( 2.41291, -0.739732) 
47   ( 2.40206, -0.734989)  ( 2.40793, -0.736098) 
46   ( 2.41291, -0.739732)  ( 2.42704, -0.73577) 
47   ( 2.39619, -0.733881)  ( 2.40206, -0.734989) 
47   ( 2.38977, -0.735544)  ( 2.39619, -0.733881) 
47   ( 2.40206, -0.734989)  ( 2.40687, -0.709509) 
47   ( 2.38336, -0.737208)  ( 2.38977, -0.735544) 
47   ( 2.37672, -0.741938)  ( 2.38336, -0.737208) 
47   ( 2.38977, -0.735544)  ( 2.39027, -0.719118) 
47   ( 2.37008, -0.746669)  ( 2.37672, -0.741938) 
47   ( 2.36354, -0.754762)  ( 2.37008, -0.746669) 
46   ( 2.37672, -0.741938)  ( 2.36609, -0.73782) 
47   ( 2.35701, -0.762854)  ( 2.36354, -0.754762) 
47   ( 2.35069, -0.774061)  ( 2.35701, -0.762854) 
47   ( 2.36354, -0.754762)  ( 2.35745, -0.747434) 
47   ( 2.34438, -0.785268)  ( 2.35069, -0.774061) 
46   ( 2.3378, -0.797682)  ( 2.34438, -0.785268) 
47   ( 2.35069, -0.774061)  ( 2.33477, -0.772629) 
46   ( 2.33123, -0.810097)  ( 2.3378, -0.797682) 
47   ( 2.32377, -0.821498)  ( 2.33123, -0.810097) 
46   ( 2.3378, -0.797682)  ( 2.31982, -0.787715) 
45   ( 2.31632, -0.8329)  ( 2.32377, -0.821498) 
45   ( 2.30743, -0.841129)  ( 2.31632, -0.8329) 
47   ( 2.32377, -0.821498)  ( 2.30643, -0.810161) 
47   ( 2.29854, -0.849358)  ( 2.30743, -0.841129) 
47   ( 2.28853, -0.853517)  ( 2.29854, -0.849358) 
47   ( 2.30743, -0.841129)  ( 2.28856, -0.826341) 
47   ( 2.27853, -0.857676)  ( 2.28853, -0.853517) 
47   ( 2.26858, -0.858048)  ( 2.27853, -0.857676) 
47   ( 2.28853, -0.853517)  ( 2.28311, -0.831392) 
46   ( 2.25863, -0.85842)  ( 2.26858, -0.858048) 
46   ( 2.24992, -0.855335)  ( 2.25863, -0.85842) 
47   ( 2.26858, -0.858048)  ( 2.26781, -0.837514) 
46   ( 2.24122, -0.85225)  ( 2.24992, -0.855335) 
46   ( 2.23494, -0.846047)  ( 2.24122, -0.85225) 
47   ( 2.24992, -0.855335)  ( 2.25691, -0.835614) 
47   ( 2.22866, -0.839844)  ( 2.23494, -0.846047) 
47   ( 2.22561, -0.831236)  ( 2.22866, -0.839844) 
47   ( 2.23494, -0.846047)  ( 2.24988, -0.830926) 
47   ( 2.22255, -0.822627)  ( 2.22561, -0.831236) 
45   ( 2.223, -0.812796)  ( 2.22255, -0.822627) 
47   ( 2.22561, -0.831236)  ( 2.24539, -0.824208) 
45   ( 2.22346, -0.802965)  ( 2.223, -0.812796) 
47   ( 2.22768, -0.793126)  ( 2.22346, -0.802965) 
44   ( 2.223, -0.812796)  ( 2.2435, -0.813744) 
47   ( 2.23191, -0.783287)  ( 2.22768, -0.793126) 
47   ( 2.24016, -0.774646)  ( 2.23191, -0.783287) 
47   ( 2.22768, -0.793126)  ( 2.24821, -0.799956) 
47   ( 2.24841, -0.766005)  ( 2.24016, -0.774646) 
47   ( 2.26011, -0.759094)  ( 2.24841, -0.766005) 
47   ( 2.24016, -0.774646)  ( 2.25552, -0.791981) 
46   ( 2.2718, -0.752183)  ( 2.26011, -0.759094) 
46   ( 2.28488, -0.746323)  ( 2.2718, -0.752183) 
46   ( 2.26011, -0.759094)  ( 2.2716, -0.777131) 
47   ( 2.29796, -0.740464)  ( 2.28488, -0.746323) 
47   ( 2.31021, -0.734852)  ( 2.29796, -0.740464) 
47   ( 2.28488, -0.746323)  ( 2.29279, -0.764237) 
46   ( 2.32245, -0.72924)  ( 2.31021, -0.734852) 
46   ( 2.33181, -0.723158)  ( 2.32245, -0.72924) 
47   ( 2.31021, -0.734852)  ( 2.31399, -0.747146) 
47   ( 2.34118, -0.717076)  ( 2.33181, -0.723158) 
47   ( 2.34714, -0.710557)  ( 2.34118, -0.717076) 
47   ( 2.33181, -0.723158)  ( 2.33858, -0.730235) 
47   ( 2.35311, -0.704038)  ( 2.34714, -0.710557) 
47   ( 2.35593, -0.697496)  ( 2.35311, -0.704038) 
47   ( 2.34714, -0.710557)  ( 2.35076, -0.720951) 
47   ( 2.35875, -0.690955)  ( 2.35593, -0.697496) 
47   ( 2.35869, -0.684807)  ( 2.35875, -0.690955) 
47   ( 2.35593, -0.697496)  ( 2.36724, -0.702374) 
46   ( 2.35863, -0.67866)  ( 2.35869, -0.684807) 
46   ( 2.35589, -0.673335)  ( 2.35863, -0.67866) 
47   ( 2.35869, -0.684807)  ( 2.36956, -0.693694) 
46   ( 2.35315, -0.66801)  ( 2.35589, -0.673335) 
46   ( 2.34772, -0.663973)  ( 2.35315, -0.66801) 
46   ( 2.35589, -0.673335)  ( 2.3644, -0.660938) 
46   ( 2.3423, -0.659936)  ( 2.34772, -0.663973) 
46   ( 2.33414, -0.657661)  ( 2.3423, -0.659936) 
47   ( 2.34772, -0.663973)  ( 2.35525, -0.653858) 
47   ( 2.32598, -0.655387)  ( 2.33414, -0.657661) 
47   ( 2.31504, -0.655338)  ( 2.32598, -0.655387) 
45   ( 2.33414, -0.657661)  ( 2.332, -0.647218) 
46   ( 2.3041, -0.655289)  ( 2.31504, -0.655338) 
45   ( 2.2909, -0.657061)  ( 2.3041, -0.655289) 
47   ( 2.31504, -0.655338)  ( 2.31856, -0.645584) 
46   ( 2.27771, -0.658833)  ( 2.2909, -0.657061) 
47   ( 2.26375, -0.660596)  ( 2.27771, -0.658833) 
46   ( 2.2909, -0.657061)  ( 2.28932, -0.645591) 
47   ( 2.24979, -0.662359)  ( 2.26375, -0.660596) 
46   ( 2.23664, -0.66215)  ( 2.24979, -0.662359) 
46   ( 2.26375, -0.660596)  ( 2.26059, -0.64269) 
46   ( 2.22349, -0.661941)  ( 2.23664, -0.66215) 
46   ( 2.21258, -0.65819)  ( 2.22349, -0.661941) 
46   ( 2.23664, -0.66215)  ( 2.23999, -0.641494) 
46   ( 2.20168, -0.654438)  ( 2.21258, -0.65819) 
47   ( 2.19374, -0.647695)  ( 2.20168, -0.654438) 
46   ( 2.21258, -0.65819)  ( 2.21945, -0.637998) 
46   ( 2.1858, -0.640952)  ( 2.19374, -0.647695) 
45   ( 2.1813, -0.632484)  ( 2.1858, -0.640952) 
47   ( 2.19374, -0.647695)  ( 2.20656, -0.632717) 
46   ( 2.17681, -0.624016)  ( 2.1813, -0.632484) 
47   ( 2.17623, -0.615091)  ( 2.17681, -0.624016) 
46   ( 2.1813, -0.632484)  ( 2.19864, -0.623279) 
47   ( 2.17566, -0.606166)  ( 2.17623, -0.615091) 
47   ( 2.17927, -0.598013)  ( 2.17566, -0.606166) 
47   ( 2.17623, -0.615091)  ( 2.19631, -0.613795) 
46   ( 2.18288, -0.58986)  ( 2.17927, -0.598013) 
46   ( 2.19004, -0.583538)  ( 2.18288, -0.58986) 
47   ( 2.17927, -0.598013)  ( 2.19768, -0.606173) 
47   ( 2.19719, -0.577215)  ( 2.19004, -0.583538) 
47   ( 2.20699, -0.573733)  ( 2.19719, -0.577215) 
47   ( 2.19004, -0.583538)  ( 2.20304, -0.598246) 
47   ( 2.21678, -0.570252)  ( 2.20699, -0.573733) 
45   ( 2.2283, -0.57062)  ( 2.21678, -0.570252) 
47   ( 2.20699, -0.573733)  ( 2.21357, -0.592177) 
45   ( 2.23982, -0.570989)  ( 2.2283, -0.57062) 
47   ( 2.25219, -0.575617)  ( 2.23982, -0.570989) 
44   ( 2.2283, -0.57062)  ( 2.2276, -0.591678) 
47   ( 2.26457, -0.580244)  ( 2.25219, -0.575617) 
47   ( 2.27706, -0.587211)  ( 2.26457, -0.580244) 
47   ( 2.25219, -0.575617)  ( 2.24863, -0.596409) 
47   ( 2.28955, -0.594178)  ( 2.27706, -0.587211) 
47   ( 2.30144, -0.601005)  ( 2.28955, -0.594178) 
47   ( 2.27706, -0.587211)  ( 2.26702, -0.602285) 
47   ( 2.31332, -0.607832)  ( 2.30144, -0.601005) 
46   ( 2.32392, -0.61217)  ( 2.31332, -0.607832) 
47   ( 2.30144, -0.601005)  ( 2.29574, -0.610886) 
46   ( 2.33451, -0.616508)  ( 2.32392, -0.61217) 
47   ( 2.34341, -0.617677)  ( 2.33451, -0.616508) 
46   ( 2.32392, -0.61217)  ( 2.32283, -0.622215) 
46   ( 2.3523, -0.618847)  ( 2.34341, -0.617677) 
46   ( 2.35929, -0.617324)  ( 2.3523, -0.618847) 
47   ( 2.34341, -0.617677)  ( 2.33734, -0.626315) 
47   ( 2.36628, -0.615802)  ( 2.35929, -0.617324) 
47   ( 2.37116, -0.612087)  ( 2.36628, -0.615802) 
47   ( 2.35929, -0.617324)  ( 2.36702, -0.629695) 
47   ( 2.37604, -0.608372)  ( 2.37116, -0.612087) 
47   ( 2.37855, -0.602915)  ( 2.37604, -0.608372) 
47   ( 2.37116, -0.612087)  ( 2.38522, -0.630555) 
47   ( 2.38106, -0.597458)  ( 2.37855, -0.602915) 
47   ( 2.38079, -0.590547)  ( 2.38106, -0.597458) 
47   ( 2.37855, -0.602915)  ( 2.39291, -0.603452) 
47   ( 2.38052, -0.583637)  ( 2.38079, -0.590547) 
44   ( 2.377, -0.57553)  ( 2.38052, -0.583637) 
47   ( 2.38079, -0.590547)  ( 2.39288, -0.590069) 
44   ( 2.37348, -0.567423)  ( 2.377, -0.57553) 
47   ( 2.36635, -0.558372)  ( 2.37348, -0.567423) 
43   ( 2.377, -0.57553)  ( 2.38483, -0.57041) 
47   ( 2.35921, -0.549321)  ( 2.36635, -0.558372) 
47   ( 2.34967, -0.539517)  ( 2.35921, -0.549321) 
47   ( 2.36635, -0.558372)  ( 2.37629, -0.556214) 
47   ( 2.34014, -0.529713)  ( 2.34967, -0.539517) 
46   ( 2.3309, -0.519289)  ( 2.34014, -0.529713) 
47   ( 2.34967, -0.539517)  ( 2.35856, -0.530875) 
46   ( 2.32166, -0.508865)  ( 2.3309, -0.519289) 
47   ( 2.31547, -0.497955)  ( 2.32166, -0.508865) 
46   ( 2.3309, -0.519289)  ( 2.34326, -0.507194) 
47   ( 2.30927, -0.487045)  ( 2.31547, -0.497955) 
47   ( 2.30769, -0.476149)  ( 2.30927, -0.487045) 
47   ( 2.31547, -0.497955)  ( 2.33346, -0.484958) 
46   ( 2.3061, -0.465253)  ( 2.30769, -0.476149) 
45   ( 2.30854, -0.45554)  ( 2.3061, -0.465253) 
46   ( 2.30769, -0.476149)  ( 2.3277, -0.474933) 
46   ( 2.31098, -0.445828)  ( 2.30854, -0.45554) 
46   ( 2.31663, -0.43854)  ( 2.31098, -0.445828) 
45   ( 2.30854, -0.45554)  ( 2.32646, -0.46004) 
46   ( 2.32227, -0.431252)  ( 2.31663, -0.43854) 
47   ( 2.33029, -0.427599)  ( 2.32227, -0.431252) 
45   ( 2.31663, -0.43854)  ( 2.33152, -0.45008) 
47   ( 2.33831, -0.423945)  ( 2.33029, -0.427599) 
47   ( 2.34755, -0.424455)  ( 2.33831, -0.423945) 
46   ( 2.33029, -0.427599)  ( 2.33823, -0.44503) 
47   ( 2.35679, -0.424965)  ( 2.34755, -0.424455) 
47   ( 2.36577, -0.429513)  ( 2.35679, -0.424965) 
46   ( 2.34755, -0.424455)  ( 2.34651, -0.44323) 
47   ( 2.37476, -0.434061)  ( 2.36577, -0.429513) 
47   ( 2.38201, -0.442496)  ( 2.37476, -0.434061) 
47   ( 2.36577, -0.429513)  ( 2.35745, -0.445945) 
46   ( 2.38926, -0.45093)  ( 2.38201, -0.442496) 
46   ( 2.39352, -0.462957)  ( 2.38926, -0.45093) 
46   ( 2.38201, -0.442496)  ( 2.36784, -0.45639) 
47   ( 2.39777, -0.474984)  ( 2.39352, -0.462957) 
47   ( 2.39974, -0.489041)  ( 2.39777, -0.474984) 
47   ( 2.39352, -0.462957)  ( 2.37196, -0.468267) 
46   ( 2.4017, -0.503099)  ( 2.39974, -0.489041) 
45   ( 2.4031, -0.516958)  ( 2.4017, -0.503099) 
47   ( 2.39974, -0.489041)  ( 2.38222, -0.489592) 
46   ( 2.40451, -0.530818)  ( 2.4031, -0.516958) 
47   ( 2.40704, -0.542302)  ( 2.40451, -0.530818) 
46   ( 2.4031, -0.516958)  ( 2.39171, -0.518112) 
47   ( 2.40957, -0.553786)  ( 2.40704, -0.542302) 
47   ( 2.41376, -0.561892)  ( 2.40957, -0.553786) 
47   ( 2.40704, -0.542302)  ( 2.39869, -0.547252) 
47   ( 2.41796, -0.569998)  ( 2.41376, -0.561892) 
47   ( 2.42328, -0.574823)  ( 2.41796, -0.569998) 
47   ( 2.41376, -0.561892)  ( 2.40427, -0.563527) 
47   ( 2.42861, -0.579649)  ( 2.42328, -0.574823) 
47   ( 2.43449, -0.581335)  ( 2.42861, -0.579649) 
47   ( 2.42328, -0.574823)  ( 2.41811, -0.587679) 
47   ( 2.44037, -0.583021)  ( 2.43449, -0.581335) 
47   ( 2.44624, -0.581619)  ( 2.44037, -0.583021) 
47   ( 2.43449, -0.581335)  ( 2.42839, -0.602602) 
46   ( 2.4521, -0.580217)  ( 2.44624, -0.581619) 
46   ( 2.45743, -0.575529)  ( 2.4521, -0.580217) 
47   ( 2.44624, -0.581619)  ( 2.45314, -0.593519) 
47   ( 2.46276, -0.570841)  ( 2.45743, -0.575529) 
47   ( 2.46703, -0.562626)  ( 2.46276, -0.570841) 
46   ( 2.45743, -0.575529)  ( 2.46527, -0.58444) 
45   ( 2.4713, -0.55441)  ( 2.46703, -0.562626) 
45   ( 2.47414, -0.542616)  ( 2.4713, -0.55441) 
47   ( 2.46703, -0.562626)  ( 2.47375, -0.566111) 
47   ( 2.47697, -0.530822)  ( 2.47414, -0.542616) 
47   ( 2.47934, -0.517095)  ( 2.47697, -0.530822) 
47   ( 2.47414, -0.542616)  ( 2.48599, -0.545463) 
